candidate_id,stem,seed,source_row_index,neoplastic_centroid_count,inflammatory_centroid_count,candidate_order,seed_index,config_id,green_sd,controlnet_strength,denoising_steps,spatial_score
candidate_0661,TCGA-BH-A0H5_x114688_y44032_TL,1604829568,872,124,7,7,7,cfg00_g0_c2_s30,0.0,2.0,30,0.9333333333333332
candidate_0662,TCGA-A8-A07O_x123904_y17408_BL,583370696,873,59,4,2,2,cfg00_g0_c2_s30,0.0,2.0,30,0.9518072289156626
candidate_0663,TCGA-AC-A7VC_x8192_y8192_BR,1396707062,874,68,2,11,3,cfg01_gm1_c2_s30,-1.0,2.0,30,0.8571428571428571
candidate_0664,TCGA-BH-A0HX_x81920_y51200_BR,394717099,875,48,2,3,3,cfg00_g0_c2_s30,0.0,2.0,30,0.7792207792207793
candidate_0665,TCGA-D8-A1JI_x43008_y35840_BR,1435900808,876,36,7,0,0,cfg00_g0_c2_s30,0.0,2.0,30,0.7403846153846154
candidate_0666,TCGA-E9-A1NF_x24576_y64512_TR,293564437,877,8,1,0,0,cfg00_g0_c2_s30,0.0,2.0,30,0.6271186440677966
candidate_0667,TCGA-D8-A13Z_x60416_y57344_BL,303654838,879,11,2,15,7,cfg01_gm1_c2_s30,-1.0,2.0,30,0.8823529411764706
candidate_0668,TCGA-GM-A2DM_x41984_y39936_TL,372334022,880,139,1,6,6,cfg00_g0_c2_s30,0.0,2.0,30,0.9787234042553192
candidate_0669,TCGA-A2-A0SV_x29696_y12288_BL,1045315773,881,44,4,9,1,cfg01_gm1_c2_s30,-1.0,2.0,30,0.8620689655172413
candidate_0670,TCGA-E2-A14W_x69632_y11264_BL,933751518,882,77,1,1,1,cfg00_g0_c2_s30,0.0,2.0,30,0.9444444444444444
candidate_0671,TCGA-BH-A0E1_x53248_y46080_TR,1408479618,884,37,4,15,7,cfg01_gm1_c2_s30,-1.0,2.0,30,0.8
candidate_0672,TCGA-BH-A0HA_x39936_y55296_TL,1747871532,886,41,1,4,4,cfg00_g0_c2_s30,0.0,2.0,30,0.96875
candidate_0673,TCGA-D8-A147_x73728_y34816_TR,274193167,888,11,1,14,6,cfg01_gm1_c2_s30,-1.0,2.0,30,0.8666666666666667
candidate_0674,TCGA-E9-A2JS_x10240_y18432_TR,2116382206,889,19,1,0,0,cfg00_g0_c2_s30,0.0,2.0,30,0.7142857142857143
candidate_0675,HCM-CSHL-0655-C50_x73728_y9216_TR,119465703,890,88,9,10,2,cfg01_gm1_c2_s30,-1.0,2.0,30,0.9166666666666666
candidate_0676,TCGA-EW-A6SC_x34816_y29696_TL,1009439022,891,4,32,2,2,cfg00_g0_c2_s30,0.0,2.0,30,0.7368421052631579
candidate_0677,TCGA-D8-A1JK_x24576_y30720_TR,1736907019,893,16,1,11,3,cfg01_gm1_c2_s30,-1.0,2.0,30,0.6551724137931034
candidate_0678,TCGA-AO-A03P_x22528_y30720_TR,1635321956,895,347,1,12,4,cfg01_gm1_c2_s30,-1.0,2.0,30,0.9942857142857144
candidate_0679,TCGA-E9-A5FK_x84992_y9216_TL,47546416,896,6,6,7,7,cfg00_g0_c2_s30,0.0,2.0,30,0.7297297297297297
candidate_0680,TCGA-BH-A42V_x30720_y26624_TL,112300217,897,30,4,0,0,cfg00_g0_c2_s30,0.0,2.0,30,0.8142857142857143
candidate_0681,TCGA-E9-A1R2_x72704_y35840_BL,1747611171,898,28,1,13,5,cfg01_gm1_c2_s30,-1.0,2.0,30,0.6301369863013698
candidate_0682,TCGA-D8-A27V_x114688_y73728_BR,105372035,899,4,1,4,4,cfg00_g0_c2_s30,0.0,2.0,30,0.7
candidate_0683,TCGA-A2-A1G0_x51200_y56320_TR,1370281441,900,15,5,6,6,cfg00_g0_c2_s30,0.0,2.0,30,0.8656716417910447
candidate_0684,TCGA-AO-A125_x35840_y10240_TL,1317751092,901,53,1,9,1,cfg01_gm1_c2_s30,-1.0,2.0,30,0.835820895522388
candidate_0685,TCGA-GM-A2DL_x22528_y23552_BR,1743692596,903,52,2,1,1,cfg00_g0_c2_s30,0.0,2.0,30,0.8169014084507042
candidate_0686,TCGA-A8-A09E_x41984_y16384_BL,1538586209,904,54,1,7,7,cfg00_g0_c2_s30,0.0,2.0,30,0.8333333333333334
candidate_0687,TCGA-BH-A0B1_x52224_y30720_TL,412266217,905,22,1,7,7,cfg00_g0_c2_s30,0.0,2.0,30,0.7027027027027027
candidate_0688,TCGA-D8-A27L_x48128_y27648_BR,969531580,906,7,18,5,5,cfg00_g0_c2_s30,0.0,2.0,30,0.8208955223880597
candidate_0689,TCGA-A8-A08O_x34816_y12288_TR,1461267677,908,14,6,5,5,cfg00_g0_c2_s30,0.0,2.0,30,0.8095238095238095
candidate_0690,TCGA-A2-A0D4_x49152_y51200_TR,862754767,909,7,10,5,5,cfg00_g0_c2_s30,0.0,2.0,30,0.8490566037735849
candidate_0691,TCGA-AR-A24O_x11264_y22528_BL,2122903122,910,32,15,6,6,cfg00_g0_c2_s30,0.0,2.0,30,0.8028169014084507
candidate_0692,TCGA-AC-A62Y_x138240_y15360_TR,90462124,911,14,4,7,7,cfg00_g0_c2_s30,0.0,2.0,30,0.8469387755102041
candidate_0693,TCGA-GM-A2DN_x73728_y50176_TL,988518929,913,72,5,7,7,cfg00_g0_c2_s30,0.0,2.0,30,0.8613861386138614
candidate_0694,TCGA-A1-A0SQ_x10240_y50176_TR,981880191,914,29,3,4,4,cfg00_g0_c2_s30,0.0,2.0,30,0.9523809523809524
candidate_0695,TCGA-GM-A3NW_x65536_y61440_BR,1393815137,915,2,7,0,0,cfg00_g0_c2_s30,0.0,2.0,30,0.6415094339622641
candidate_0696,TCGA-D8-A1JD_x31744_y13312_TL,1867181303,916,3,1,15,7,cfg01_gm1_c2_s30,-1.0,2.0,30,0.4642857142857143
candidate_0697,TCGA-A8-A06R_x26624_y25600_TR,568709485,917,4,1,1,1,cfg00_g0_c2_s30,0.0,2.0,30,0.775
candidate_0698,TCGA-A8-A085_x25600_y11264_TR,1010894063,918,70,4,0,0,cfg00_g0_c2_s30,0.0,2.0,30,0.8681318681318682
candidate_0699,TCGA-E2-A159_x68608_y64512_BL,991365650,919,55,7,2,2,cfg00_g0_c2_s30,0.0,2.0,30,0.8518518518518519
candidate_0700,TCGA-A8-A08F_x19456_y22528_BL,623618970,920,44,4,4,4,cfg00_g0_c2_s30,0.0,2.0,30,0.7391304347826086
candidate_0701,TCGA-AC-A3YJ_x14336_y15360_BR,1523976951,921,118,1,7,7,cfg00_g0_c2_s30,0.0,2.0,30,1.0
candidate_0702,TCGA-E9-A1R2_x65536_y45056_BR,1420024332,922,12,6,4,4,cfg00_g0_c2_s30,0.0,2.0,30,0.5636363636363636
candidate_0703,TCGA-BH-A0B8_x30720_y23552_TL,1133416117,923,36,1,5,5,cfg00_g0_c2_s30,0.0,2.0,30,0.7848101265822784
candidate_0704,TCGA-E9-A22E_x69632_y21504_TL,634415124,924,15,1,6,6,cfg00_g0_c2_s30,0.0,2.0,30,0.4615384615384615
candidate_0705,TCGA-B6-A0RU_x91136_y51200_TL,1899946964,925,60,2,5,5,cfg00_g0_c2_s30,0.0,2.0,30,0.7578947368421053
candidate_0706,TCGA-D8-A1JN_x9216_y46080_TL,365009097,926,11,4,6,6,cfg00_g0_c2_s30,0.0,2.0,30,0.8536585365853658
candidate_0707,TCGA-E2-A1LE_x52224_y57344_BL,407156057,927,17,3,2,2,cfg00_g0_c2_s30,0.0,2.0,30,0.7142857142857143
candidate_0708,TCGA-E2-A1BC_x62464_y51200_TR,1644674142,928,4,2,6,6,cfg00_g0_c2_s30,0.0,2.0,30,0.9
candidate_0709,TCGA-AR-A24W_x84992_y30720_BR,849294927,929,101,2,4,4,cfg00_g0_c2_s30,0.0,2.0,30,0.8983050847457628
candidate_0710,TCGA-E2-A14Z_x82944_y6144_BL,230174303,930,116,1,7,7,cfg00_g0_c2_s30,0.0,2.0,30,0.9083969465648856
candidate_0711,TCGA-GM-A2DO_x31744_y6144_BL,1229542423,931,126,17,9,1,cfg01_gm1_c2_s30,-1.0,2.0,30,0.8881118881118881
candidate_0712,TCGA-C8-A1HI_x55296_y11264_BL,1186986129,933,44,2,6,6,cfg00_g0_c2_s30,0.0,2.0,30,0.8571428571428571
candidate_0713,TCGA-AO-A0J3_x14336_y24576_TR,2073402086,934,385,8,3,3,cfg00_g0_c2_s30,0.0,2.0,30,0.9773869346733668
candidate_0714,TCGA-E9-A22D_x17408_y45056_TR,513499656,935,17,171,7,7,cfg00_g0_c2_s30,0.0,2.0,30,0.7973568281938326
candidate_0715,TCGA-A8-A09X_x63488_y28672_BL,2146204874,936,28,2,1,1,cfg00_g0_c2_s30,0.0,2.0,30,0.7435897435897436
candidate_0716,TCGA-A7-A0CH_x17408_y29696_BR,1114700933,937,10,5,13,5,cfg01_gm1_c2_s30,-1.0,2.0,30,0.9393939393939394
candidate_0717,TCGA-D8-A1JM_x29696_y30720_TR,702318591,939,78,1,6,6,cfg00_g0_c2_s30,0.0,2.0,30,0.9629629629629628
candidate_0718,TCGA-BH-A18Q_x65536_y32768_BL,1594735708,940,69,1,5,5,cfg00_g0_c2_s30,0.0,2.0,30,0.9239130434782608
candidate_0719,TCGA-B6-A0IQ_x96256_y52224_BR,1025032029,942,71,4,7,7,cfg00_g0_c2_s30,0.0,2.0,30,0.875
candidate_0720,TCGA-3C-AAAU_x89088_y34816_BL,1662848533,943,116,4,2,2,cfg00_g0_c2_s30,0.0,2.0,30,0.9384615384615383
candidate_0721,TCGA-B6-A2IU_x66560_y37888_BL,483386957,944,23,2,1,1,cfg00_g0_c2_s30,0.0,2.0,30,0.7894736842105263
candidate_0722,TCGA-BH-A0BR_x68608_y35840_BR,841480622,945,38,1,1,1,cfg00_g0_c2_s30,0.0,2.0,30,0.9594594594594594
candidate_0723,TCGA-OL-A6VO_x78848_y166912_TL,1614828566,947,70,2,8,0,cfg01_gm1_c2_s30,-1.0,2.0,30,0.9178082191780822
candidate_0724,TCGA-E2-A574_x54272_y32768_TL,1936515174,948,101,2,3,3,cfg00_g0_c2_s30,0.0,2.0,30,0.961904761904762
candidate_0725,TCGA-AC-A2QI_x33792_y31744_BL,607016277,949,43,5,8,0,cfg01_gm1_c2_s30,-1.0,2.0,30,0.627906976744186
candidate_0726,TCGA-E2-A106_x57344_y20480_TR,1636081006,950,36,3,6,6,cfg00_g0_c2_s30,0.0,2.0,30,0.8591549295774648
candidate_0727,TCGA-EW-A2FW_x104448_y48128_TR,700900998,951,122,1,6,6,cfg00_g0_c2_s30,0.0,2.0,30,0.9682539682539684
candidate_0728,TCGA-E2-A1LK_x27648_y49152_TL,1348853752,952,23,2,3,3,cfg00_g0_c2_s30,0.0,2.0,30,0.7407407407407407
candidate_0729,TCGA-BH-A1EV_x51200_y57344_BR,983670013,953,38,2,13,5,cfg01_gm1_c2_s30,-1.0,2.0,30,0.8888888888888888
candidate_0730,TCGA-BH-A0W7_x94208_y31744_TL,154741508,954,12,7,2,2,cfg00_g0_c2_s30,0.0,2.0,30,0.782608695652174
candidate_0731,TCGA-GM-A3NW_x32768_y19456_BR,1753257691,955,50,12,6,6,cfg00_g0_c2_s30,0.0,2.0,30,0.8767123287671232
candidate_0732,TCGA-EW-A6SD_x76800_y43008_BR,107655944,956,84,3,14,6,cfg01_gm1_c2_s30,-1.0,2.0,30,0.9333333333333332
candidate_0733,TCGA-C8-A133_x66560_y34816_TL,80391325,957,40,2,5,5,cfg00_g0_c2_s30,0.0,2.0,30,0.98
candidate_0734,TCGA-E2-A14W_x80896_y18432_TL,1526067756,958,40,2,7,7,cfg00_g0_c2_s30,0.0,2.0,30,0.6847826086956522
candidate_0735,TCGA-BH-A0H6_x40960_y55296_BR,1181739929,959,10,5,0,0,cfg00_g0_c2_s30,0.0,2.0,30,0.6153846153846154
candidate_0736,TCGA-AO-A03T_x31744_y19456_TL,322044814,960,339,1,7,7,cfg00_g0_c2_s30,0.0,2.0,30,0.9504373177842566
candidate_0737,TCGA-AR-A24N_x107520_y37888_TR,1824256786,961,36,12,2,2,cfg00_g0_c2_s30,0.0,2.0,30,0.8073394495412844
candidate_0738,TCGA-OL-A5D6_x25600_y17408_TR,1055750603,962,7,2,7,7,cfg00_g0_c2_s30,0.0,2.0,30,0.6956521739130435
candidate_0739,TCGA-C8-A1HG_x56320_y45056_TL,644403304,963,2,4,1,1,cfg00_g0_c2_s30,0.0,2.0,30,0.7468354430379747
candidate_0740,TCGA-AR-A1AT_x74752_y8192_TL,272990194,964,64,59,3,3,cfg00_g0_c2_s30,0.0,2.0,30,0.8357142857142857
candidate_0741,TCGA-A2-A0YF_x8192_y24576_TR,2093503501,966,7,3,10,2,cfg01_gm1_c2_s30,-1.0,2.0,30,0.8717948717948718
candidate_0742,TCGA-C8-A1HE_x45056_y32768_BL,1580351313,968,22,1,1,1,cfg00_g0_c2_s30,0.0,2.0,30,0.7804878048780488
candidate_0743,TCGA-C8-A1HM_x18432_y47104_BL,708218312,969,3,31,6,6,cfg00_g0_c2_s30,0.0,2.0,30,0.7702702702702703
candidate_0744,TCGA-AC-A3TM_x66560_y28672_TR,1755988387,970,60,1,6,6,cfg00_g0_c2_s30,0.0,2.0,30,0.8414634146341463
candidate_0745,TCGA-E9-A1NF_x19456_y35840_BL,1187335187,971,23,1,3,3,cfg00_g0_c2_s30,0.0,2.0,30,0.7469879518072289
candidate_0746,TCGA-A8-A094_x25600_y12288_TR,414823748,973,64,5,12,4,cfg01_gm1_c2_s30,-1.0,2.0,30,0.7857142857142857
candidate_0747,TCGA-E9-A1RF_x26624_y32768_BR,1395050808,974,45,2,10,2,cfg01_gm1_c2_s30,-1.0,2.0,30,0.8225806451612904
candidate_0748,TCGA-UL-AAZ6_x57344_y70656_BR,164619538,975,14,2,12,4,cfg01_gm1_c2_s30,-1.0,2.0,30,0.9591836734693876
candidate_0749,TCGA-BH-A0W7_x72704_y26624_TL,466465287,976,12,15,6,6,cfg00_g0_c2_s30,0.0,2.0,30,0.8703703703703703
candidate_0750,TCGA-A8-A079_x44032_y34816_TR,725900174,977,82,1,9,1,cfg01_gm1_c2_s30,-1.0,2.0,30,0.875
candidate_0751,TCGA-D8-A27R_x13312_y33792_BL,977982973,978,36,8,2,2,cfg00_g0_c2_s30,0.0,2.0,30,0.7558139534883721
candidate_0752,TCGA-EW-A1J6_x74752_y29696_BL,829019406,980,96,1,5,5,cfg00_g0_c2_s30,0.0,2.0,30,0.9595959595959596
candidate_0753,TCGA-E2-A150_x10240_y20480_TL,1960791705,981,44,3,10,2,cfg01_gm1_c2_s30,-1.0,2.0,30,0.7868852459016393
candidate_0754,TCGA-A2-A04P_x125952_y54272_BR,646721967,982,31,37,7,7,cfg00_g0_c2_s30,0.0,2.0,30,0.7669172932330827
candidate_0755,TCGA-AC-A2BK_x14336_y8192_BR,236389244,983,14,161,7,7,cfg00_g0_c2_s30,0.0,2.0,30,0.8465116279069768
candidate_0756,TCGA-AC-A3YJ_x26624_y7168_BR,730355634,985,73,6,0,0,cfg00_g0_c2_s30,0.0,2.0,30,0.927007299270073
candidate_0757,TCGA-A7-A13F_x71680_y10240_TL,824428982,986,9,1,4,4,cfg00_g0_c2_s30,0.0,2.0,30,0.8823529411764706
candidate_0758,TCGA-E2-A1AZ_x12288_y60416_TL,1445490628,987,20,1,5,5,cfg00_g0_c2_s30,0.0,2.0,30,0.75
candidate_0759,TCGA-BH-A18P_x31744_y51200_BL,138672574,989,83,3,5,5,cfg00_g0_c2_s30,0.0,2.0,30,0.9438202247191012
candidate_0760,TCGA-A7-A26J_x110592_y20480_BL,273975437,991,26,11,4,4,cfg00_g0_c2_s30,0.0,2.0,30,0.7524752475247525
candidate_0761,TCGA-BH-A0HU_x69632_y30720_TL,2064846747,992,2,1,0,0,cfg00_g0_c2_s30,0.0,2.0,30,0.2
candidate_0762,TCGA-EW-A1PC_x49152_y11264_BR,1119945290,993,37,5,5,5,cfg00_g0_c2_s30,0.0,2.0,30,0.8108108108108109
candidate_0763,TCGA-BH-A0E7_x70656_y38912_BL,235396995,995,94,1,7,7,cfg00_g0_c2_s30,0.0,2.0,30,0.9801980198019802
candidate_0764,TCGA-E2-A570_x75776_y17408_TL,2053438613,996,10,4,10,2,cfg01_gm1_c2_s30,-1.0,2.0,30,0.8627450980392157
candidate_0765,TCGA-EW-A424_x56320_y41984_TR,2141980646,997,33,1,6,6,cfg00_g0_c2_s30,0.0,2.0,30,0.7974683544303798
candidate_0766,TCGA-A2-A0SU_x63488_y33792_BR,9842589,998,47,97,2,2,cfg00_g0_c2_s30,0.0,2.0,30,0.7309941520467836
candidate_0767,TCGA-A7-A0CD_x23552_y30720_TR,1545531102,999,54,5,4,4,cfg00_g0_c2_s30,0.0,2.0,30,0.9066666666666666
candidate_0768,TCGA-AR-A1AU_x9216_y19456_BR,237459734,1000,4,83,5,5,cfg00_g0_c2_s30,0.0,2.0,30,0.9363636363636364
candidate_0769,TCGA-BH-A0AY_x97280_y26624_BR,1027112110,1001,5,6,3,3,cfg00_g0_c2_s30,0.0,2.0,30,0.7285714285714285
candidate_0770,TCGA-A7-A6VX_x65536_y16384_TR,1140107340,1002,69,1,0,0,cfg00_g0_c2_s30,0.0,2.0,30,0.935897435897436
candidate_0771,TCGA-D8-A1Y2_x13312_y24576_BL,1345418400,1003,10,2,8,0,cfg01_gm1_c2_s30,-1.0,2.0,30,0.8604651162790697
candidate_0772,TCGA-A8-A075_x14336_y40960_TR,1990038547,1004,38,1,14,6,cfg01_gm1_c2_s30,-1.0,2.0,30,0.7758620689655172
candidate_0773,TCGA-D8-A3Z6_x50176_y9216_BL,524289222,1006,24,1,0,0,cfg00_g0_c2_s30,0.0,2.0,30,0.78
candidate_0774,TCGA-AN-A0AL_x38912_y49152_TR,1393691780,1007,124,8,7,7,cfg00_g0_c2_s30,0.0,2.0,30,0.8831168831168831
candidate_0775,TCGA-BH-A0BT_x23552_y14336_TR,1840463444,1008,45,8,2,2,cfg00_g0_c2_s30,0.0,2.0,30,0.8428571428571429
candidate_0776,TCGA-A2-A0D4_x54272_y24576_TL,1251031454,1009,9,124,1,1,cfg00_g0_c2_s30,0.0,2.0,30,0.8430232558139535
candidate_0777,TCGA-A2-A0YJ_x46080_y25600_BR,1641475156,1010,36,7,2,2,cfg00_g0_c2_s30,0.0,2.0,30,0.8225806451612904
candidate_0778,TCGA-BH-A0HI_x47104_y56320_TR,1650572083,1011,38,1,15,7,cfg01_gm1_c2_s30,-1.0,2.0,30,0.76
candidate_0779,TCGA-A2-A25C_x40960_y62464_TR,1009281852,1012,67,1,6,6,cfg00_g0_c2_s30,0.0,2.0,30,0.8977272727272727
candidate_0780,TCGA-BH-A0BA_x84992_y27648_TL,1611981063,1013,106,9,0,0,cfg00_g0_c2_s30,0.0,2.0,30,0.8682170542635659
candidate_0781,TCGA-BH-A209_x115712_y61440_TR,1694201077,1014,26,62,6,6,cfg00_g0_c2_s30,0.0,2.0,30,0.743421052631579
candidate_0782,TCGA-D8-A1XY_x25600_y36864_TL,136125047,1016,55,2,0,0,cfg00_g0_c2_s30,0.0,2.0,30,0.8676470588235294
candidate_0783,TCGA-AR-A24X_x34816_y25600_BR,1521520089,1018,90,2,6,6,cfg00_g0_c2_s30,0.0,2.0,30,0.8636363636363636
candidate_0784,TCGA-EW-A1P5_x69632_y31744_TL,1410211344,1019,23,3,3,3,cfg00_g0_c2_s30,0.0,2.0,30,0.8421052631578947
candidate_0785,TCGA-D8-A1JJ_x23552_y49152_TR,1765091105,1020,6,17,4,4,cfg00_g0_c2_s30,0.0,2.0,30,0.8762886597938144
candidate_0786,TCGA-AN-A0XP_x32768_y21504_BL,819984463,1021,17,1,10,2,cfg01_gm1_c2_s30,-1.0,2.0,30,0.7755102040816326
candidate_0787,TCGA-AN-A0FF_x18432_y46080_BL,465606583,1022,87,2,3,3,cfg00_g0_c2_s30,0.0,2.0,30,0.8275862068965517
candidate_0788,TCGA-AN-A0FW_x49152_y28672_BL,1580438193,1023,4,28,10,2,cfg01_gm1_c2_s30,-1.0,2.0,30,0.7721518987341772
candidate_0789,TCGA-A7-A26G_x34816_y15360_BR,1768682311,1024,24,5,7,7,cfg00_g0_c2_s30,0.0,2.0,30,0.8133333333333334
candidate_0790,TCGA-AR-A24R_x81920_y15360_BL,246431319,1025,127,17,1,1,cfg00_g0_c2_s30,0.0,2.0,30,0.8846153846153846
candidate_0791,TCGA-E9-A1R0_x32768_y46080_BR,1463017255,1026,34,3,5,5,cfg00_g0_c2_s30,0.0,2.0,30,0.64
candidate_0792,TCGA-AC-A23H_x21504_y10240_BR,51282752,1028,9,5,5,5,cfg00_g0_c2_s30,0.0,2.0,30,0.7580645161290323
candidate_0793,TCGA-AR-A1AR_x14336_y23552_TL,107408274,1029,130,1,5,5,cfg00_g0_c2_s30,0.0,2.0,30,0.9924242424242424
candidate_0794,TCGA-E2-A159_x40960_y53248_BR,1314684064,1030,50,7,0,0,cfg00_g0_c2_s30,0.0,2.0,30,0.7428571428571429
candidate_0795,TCGA-AR-A5QM_x77824_y33792_TR,1497291914,1031,3,4,14,6,cfg01_gm1_c2_s30,-1.0,2.0,30,0.782608695652174
candidate_0796,TCGA-AR-A5QQ_x112640_y47104_TR,174999117,1033,68,12,3,3,cfg00_g0_c2_s30,0.0,2.0,30,0.9625
candidate_0797,TCGA-A1-A0SI_x26624_y46080_TR,1974364391,1034,3,49,6,6,cfg00_g0_c2_s30,0.0,2.0,30,0.8602150537634409
candidate_0798,TCGA-BH-A0AZ_x51200_y53248_TL,1470498990,1036,8,3,15,7,cfg01_gm1_c2_s30,-1.0,2.0,30,0.7727272727272727
candidate_0799,TCGA-GM-A2DB_x64512_y10240_BL,1631988415,1037,10,10,1,1,cfg00_g0_c2_s30,0.0,2.0,30,0.8095238095238095
candidate_0800,TCGA-A7-A13E_x102400_y34816_TR,112884299,1039,7,2,5,5,cfg00_g0_c2_s30,0.0,2.0,30,0.2307692307692307
candidate_0801,TCGA-D8-A27T_x56320_y41984_TL,15017185,1040,48,1,7,7,cfg00_g0_c2_s30,0.0,2.0,30,0.9285714285714286
candidate_0802,TCGA-BH-A1EW_x21504_y18432_TL,718645764,1041,26,3,14,6,cfg01_gm1_c2_s30,-1.0,2.0,30,0.7647058823529411
candidate_0803,TCGA-S3-AA10_x57344_y27648_BR,2007952963,1042,5,228,3,3,cfg00_g0_c2_s30,0.0,2.0,30,0.9525691699604744
candidate_0804,TCGA-BH-A0BS_x74752_y62464_TR,899093339,1043,2,6,1,1,cfg00_g0_c2_s30,0.0,2.0,30,0.8679245283018868
candidate_0805,TCGA-D8-A1XL_x46080_y16384_BR,327599872,1044,108,2,5,5,cfg00_g0_c2_s30,0.0,2.0,30,0.9478260869565216
candidate_0806,TCGA-AR-A2LE_x45056_y17408_TR,1370525634,1045,42,3,4,4,cfg00_g0_c2_s30,0.0,2.0,30,0.75
candidate_0807,TCGA-BH-A0BZ_x77824_y24576_TR,947832452,1047,56,10,10,2,cfg01_gm1_c2_s30,-1.0,2.0,30,0.8181818181818182
candidate_0808,TCGA-AO-A0JE_x142336_y38912_TR,208098406,1048,35,12,6,6,cfg00_g0_c2_s30,0.0,2.0,30,0.8440366972477065
candidate_0809,TCGA-C8-A1HJ_x69632_y22528_TR,1079458481,1049,8,61,7,7,cfg00_g0_c2_s30,0.0,2.0,30,0.7983193277310925
candidate_0810,TCGA-E2-A1LH_x30720_y33792_TR,723411311,1050,26,6,5,5,cfg00_g0_c2_s30,0.0,2.0,30,0.8148148148148148
candidate_0811,TCGA-AR-A24H_x87040_y15360_TL,74654459,1052,130,1,10,2,cfg01_gm1_c2_s30,-1.0,2.0,30,0.9366197183098592
candidate_0812,TCGA-C8-A1HF_x14336_y45056_BL,1197219252,1053,39,35,0,0,cfg00_g0_c2_s30,0.0,2.0,30,0.8275862068965517
candidate_0813,TCGA-BH-A209_x45056_y23552_TR,2134949793,1055,94,24,6,6,cfg00_g0_c2_s30,0.0,2.0,30,0.9016393442622952
candidate_0814,TCGA-OL-A5RU_x92160_y21504_TR,1120212952,1056,9,14,6,6,cfg00_g0_c2_s30,0.0,2.0,30,0.7181818181818181
candidate_0815,TCGA-BH-A0BL_x26624_y48128_BL,1437117522,1057,32,54,7,7,cfg00_g0_c2_s30,0.0,2.0,30,0.7985074626865671
candidate_0816,TCGA-BH-A0BG_x60416_y45056_BR,150931279,1058,24,25,1,1,cfg00_g0_c2_s30,0.0,2.0,30,0.7228915662650602
candidate_0817,TCGA-C8-A27B_x63488_y24576_BL,174484373,1060,114,19,3,3,cfg00_g0_c2_s30,0.0,2.0,30,0.9407407407407408
candidate_0818,TCGA-B6-A0WT_x25600_y51200_BL,968432501,1061,10,4,5,5,cfg00_g0_c2_s30,0.0,2.0,30,0.875
candidate_0819,TCGA-A1-A0SF_x34816_y19456_TL,1774190963,1062,54,25,3,3,cfg00_g0_c2_s30,0.0,2.0,30,0.7878787878787878
candidate_0820,TCGA-A2-A1FW_x55296_y17408_BR,664560664,1063,39,19,0,0,cfg00_g0_c2_s30,0.0,2.0,30,0.8050847457627118
candidate_0821,TCGA-E9-A1NI_x18432_y23552_TR,1677232905,1064,26,3,1,1,cfg00_g0_c2_s30,0.0,2.0,30,0.7464788732394366
candidate_0822,TCGA-BH-A0AW_x51200_y16384_BR,515213586,1065,7,242,6,6,cfg00_g0_c2_s30,0.0,2.0,30,0.9457364341085271
candidate_0823,TCGA-AR-A1AN_x100352_y33792_BL,1942341332,1066,23,6,1,1,cfg00_g0_c2_s30,0.0,2.0,30,0.958904109589041
candidate_0824,TCGA-BH-A1FL_x18432_y40960_BR,2082403988,1067,9,5,8,0,cfg01_gm1_c2_s30,-1.0,2.0,30,0.8387096774193549
candidate_0825,TCGA-AR-A0TP_x25600_y12288_BL,75702526,1068,2,6,0,0,cfg00_g0_c2_s30,0.0,2.0,30,0.875
candidate_0826,TCGA-AO-A0J2_x12288_y4096_TL,1324900861,1069,43,10,3,3,cfg00_g0_c2_s30,0.0,2.0,30,0.8051948051948052
candidate_0827,TCGA-AR-A2LH_x84992_y35840_BL,604578449,1070,3,39,14,6,cfg01_gm1_c2_s30,-1.0,2.0,30,0.8333333333333334
candidate_0828,TCGA-A8-A09X_x72704_y36864_BR,1160609583,1071,25,14,5,5,cfg00_g0_c2_s30,0.0,2.0,30,0.7105263157894737
candidate_0829,TCGA-A8-A06Y_x26624_y23552_BR,183174056,1072,37,1,13,5,cfg01_gm1_c2_s30,-1.0,2.0,30,0.875
candidate_0830,TCGA-A2-A0T3_x135168_y21504_TR,1715987825,1073,3,15,0,0,cfg00_g0_c2_s30,0.0,2.0,30,0.8157894736842105
candidate_0831,TCGA-BH-A0DL_x65536_y31744_TR,855946208,1074,3,116,11,3,cfg01_gm1_c2_s30,-1.0,2.0,30,0.7584269662921348
candidate_0832,TCGA-D8-A27R_x59392_y41984_TL,1422285373,1075,9,7,13,5,cfg01_gm1_c2_s30,-1.0,2.0,30,0.8787878787878788
candidate_0833,TCGA-A2-A0ET_x43008_y79872_TL,641109008,1076,80,13,0,0,cfg00_g0_c2_s30,0.0,2.0,30,0.8
candidate_0834,TCGA-OL-A6VO_x68608_y154624_TR,759405709,1077,50,1,2,2,cfg00_g0_c2_s30,0.0,2.0,30,0.9622641509433962
candidate_0835,TCGA-BH-A8FZ_x21504_y12288_TL,1962821768,1078,13,2,12,4,cfg01_gm1_c2_s30,-1.0,2.0,30,0.7948717948717948
candidate_0836,TCGA-A8-A09G_x20480_y36864_BL,661536192,1079,63,3,8,0,cfg01_gm1_c2_s30,-1.0,2.0,30,0.9264705882352942
candidate_0837,TCGA-A7-A6VX_x123904_y17408_TL,1060109943,1080,48,5,3,3,cfg00_g0_c2_s30,0.0,2.0,30,0.9146341463414634
